,barracudamvc.csv,openintents.csv,arsenal-1.csv,alembik.csv,mumble.csv,mevenide.csv
alembik.csv,0.35,0.43,0.13,1.0,0.45,0.28
arsenal-1.csv,0.54,0.41,0.97,0.31,0.55,0.5
barracudamvc.csv,0.99,0.24,0.0,0.42,0.0,0.24
mevenide.csv,0.43,0.42,0.18,0.37,0.44,1.0
mumble.csv,0.3,0.11,0.13,0.31,0.93,0.09
openintents.csv,0.16,0.97,0.3,0.66,0.4,0.35
