,openefm.csv,jgnash.csv,yarp0.csv,mp-rechnungs-und-kundenverwaltung.csv,ingex.csv,ambulant.csv
ambulant.csv,0.43,0.64,0.83,0.53,0.49,0.72
ingex.csv,0.89,0.93,0.67,0.56,0.61,0.93
jgnash.csv,0.92,0.96,0.8,0.69,0.5,0.92
mp-rechnungs-und-kundenverwaltung.csv,0.92,0.97,0.9,0.67,0.52,0.68
openefm.csv,0.68,0.55,0.6,0.46,0.77,0.95
yarp0.csv,0.56,0.5,0.62,0.42,0.46,0.93
