,recall,precision,pf,wins
carabiner.csv,0.615,0.245,0.54,3
continuum-ide.csv,0.21500000000000002,0.22,0.23,4
free-evolution.csv,0.45,0.37,0.32,8
gtad.csv,0.01,0.25,0.0,6
jaxen.csv,0.16999999999999998,0.5700000000000001,0.09,12
jruby.csv,0.5,0.165,0.32,5
jsr308-langtools.csv,0.475,0.345,0.27,10
kaffeine.csv,0.975,0.26,0.9,0
oorexx.csv,0.51,0.325,0.345,7
qedo.csv,0.035,0.1,0.05,2
sarasvati.csv,0.15,0.345,0.07,9
taokgame.csv,0.11499999999999999,0.515,0.09,11
zabbix.csv,0.85,0.22499999999999998,0.74,1
