,recall,precision,pf,pci_20,ifa,wins
chipster.csv,0.17,0.14,0.04,0.44,3.0,1
fontforge.csv,0.89,0.41,0.89,0.4,2.0,5
glas.csv,0.78,0.43,0.72,0.42,5.0,4
gmerlin.csv,0.78,0.17,0.65,0.34,8.0,0
hannosset.csv,0.22,0.39,0.21,0.81,5.0,11
hatari.csv,0.74,0.43,0.67,0.43,3.0,6
jaolt.csv,0.68,0.37,0.55,0.45,2.0,9
jcl.csv,0.61,0.46,0.45,0.48,1.0,13
ltp.csv,0.66,0.41,0.64,0.57,2.0,10
mia.csv,0.44,0.48,0.22,0.64,1.0,15
net-snmp.csv,0.72,0.41,0.63,0.4,2.0,7
opde.csv,0.67,0.42,0.54,0.44,3.0,8
oppna-program-hsatools.csv,0.84,0.45,0.69,0.4,0.0,12
powerfolder-.csv,0.41,0.47,0.19,0.59,2.0,14
qlc.csv,0.47,0.22,0.19,0.4,2.0,3
tcl.csv,1.0,0.36,0.96,0.37,6.0,2
