,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.85,0.39,0.72,0.25,1.0,0.75
chaperon.csv,0.17,0.06,0.22,1.0,0.16,0.25
mule.csv,0.97,0.2,0.12,0.25,0.34,0.42
nunit.csv,0.2,0.14,0.45,0.0,0.38,0.9
springside.csv,0.63,0.92,0.42,0.75,0.48,0.88
swtfox.csv,0.37,0.39,0.92,0.5,0.23,0.45
