,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.73,0.39,0.46,0.08,1.0,0.34
chaperon.csv,0.27,0.1,0.29,1.0,0.28,0.26
mule.csv,0.99,0.28,0.18,0.18,0.5,0.37
nunit.csv,0.32,0.22,0.47,0.0,0.54,0.95
springside.csv,0.65,0.95,0.41,0.19,0.64,0.39
swtfox.csv,0.48,0.29,0.95,0.16,0.38,0.27
