,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.56,0.43,0.36,0.28,1.0,0.58
chaperon.csv,0.2,0.07,0.26,1.0,0.19,0.29
mule.csv,0.98,0.24,0.14,0.29,0.38,0.46
nunit.csv,0.24,0.17,0.49,0.0,0.42,0.92
springside.csv,0.61,0.93,0.45,0.67,0.48,0.63
swtfox.csv,0.41,0.38,0.93,0.52,0.27,0.46
