,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.37,0.65,0.36,0.57,0.43,0.38
chaperon.csv,0.97,0.89,0.86,0.75,0.89,0.92
mule.csv,0.46,0.91,0.93,0.86,0.55,0.65
nunit.csv,0.84,0.93,0.67,0.0,0.68,0.92
springside.csv,0.41,0.63,0.57,0.46,0.45,0.36
swtfox.csv,0.57,0.73,0.76,0.71,0.92,0.6
