,phet.csv,qtractor.csv,flexpay.csv,fceugc.csv,sumatrapdf.csv,modellus.csv,open-data-kit.csv
fceugc.csv,0.93,0.61,0.63,0.05,0.68,0.46,0.51
flexpay.csv,0.79,0.82,0.11,0.84,1.05,0.83,0.88
modellus.csv,0.82,0.64,0.65,0.69,0.58,0.02,0.67
open-data-kit.csv,0.74,0.6,0.72,0.68,0.69,0.59,0.01
phet.csv,0.06,0.97,0.81,0.97,1.11,0.99,0.95
qtractor.csv,0.87,0.0,0.68,0.74,0.61,0.51,0.59
sumatrapdf.csv,0.84,0.54,0.65,0.48,0.03,0.44,0.62
