,phet.csv,qtractor.csv,flexpay.csv,fceugc.csv,sumatrapdf.csv,modellus.csv,open-data-kit.csv
fceugc.csv,0.32,0.21,0.26,0.0,0.2,0.09,0.11
flexpay.csv,0.37,0.75,0.0,0.51,0.87,0.72,0.8
modellus.csv,0.33,0.29,0.34,0.19,0.36,0.0,0.07
open-data-kit.csv,0.62,0.46,0.57,0.56,0.31,0.49,0.0
phet.csv,0.0,0.96,0.32,0.95,0.91,0.63,0.82
qtractor.csv,0.53,0.0,0.49,0.21,0.2,0.28,0.16
sumatrapdf.csv,0.48,0.33,0.42,0.42,0.0,0.22,0.32
