,jython.csv,jitterbit.csv,gzigzag.csv,blue-c.csv,jguard.csv,unbvision.csv,ppcboot.csv,repositorium.csv,personalaccess.csv,xbg.csv,gdis.csv,wxstudio.csv,icescrum.csv,elateportal.csv
blue-c.csv,0.49,0.51,0.24,1.0,0.32,0.36,0.63,0.08,0.87,0.19,0.89,0.41,0.5,0.5
elateportal.csv,0.22,0.35,0.34,0.69,0.46,0.5,0.54,0.1,0.89,0.16,0.84,0.44,0.39,1.0
gdis.csv,0.11,0.26,0.25,0.52,0.39,0.24,0.61,0.14,0.86,0.13,0.98,0.5,0.4,0.71
gzigzag.csv,0.5,0.4,1.0,0.21,0.21,0.67,0.52,0.22,0.96,0.0,0.81,0.5,0.44,1.0
icescrum.csv,0.68,0.43,0.33,1.0,0.37,0.75,0.48,0.0,0.96,0.0,0.9,0.4,1.0,0.75
jguard.csv,0.25,0.27,0.27,0.5,1.0,0.36,0.54,0.23,0.82,0.16,0.83,0.49,0.4,0.88
jitterbit.csv,0.52,0.99,0.34,0.35,0.41,0.39,0.51,0.12,0.9,0.23,0.73,0.37,0.44,0.89
jython.csv,1.0,0.3,0.28,0.48,0.32,0.26,1.0,0.1,0.84,0.12,0.0,0.33,0.55,0.78
personalaccess.csv,0.12,0.27,0.24,0.7,0.44,0.36,0.48,0.12,1.0,0.15,0.88,0.52,0.48,0.91
ppcboot.csv,0.13,0.37,0.28,0.76,0.39,0.34,0.97,0.35,0.94,0.16,0.81,0.3,0.49,0.86
repositorium.csv,0.12,0.34,0.26,0.67,0.4,0.43,0.48,1.0,0.82,0.12,0.82,0.44,0.44,0.84
unbvision.csv,0.11,0.54,0.24,0.94,0.33,0.97,0.58,0.22,0.89,0.16,0.89,0.33,0.36,0.84
wxstudio.csv,0.5,0.38,0.21,0.62,0.31,0.16,0.4,0.11,0.85,0.2,0.76,1.0,0.38,0.78
xbg.csv,0.6,0.52,0.31,0.5,0.33,0.33,0.81,0.67,1.0,1.0,0.6,0.5,1.0,0.67
