,kmatplot.csv,firebird.csv,popeye-chess.csv,cities3d.csv,mscore.csv,openmalaria.csv,riff-evolve.csv
cities3d.csv,0.57,0.97,0.0,0.6,0.56,0.8,0.97
firebird.csv,0.37,0.45,0.5,0.42,0.53,0.58,0.43
kmatplot.csv,0.49,0.92,0.0,0.47,0.6,0.54,0.51
mscore.csv,0.4,0.39,0.49,0.53,0.42,0.43,0.38
openmalaria.csv,0.43,0.33,0.38,0.49,0.37,0.45,0.36
popeye-chess.csv,0.49,0.47,0.42,0.92,0.43,0.5,0.57
riff-evolve.csv,0.48,0.55,0.45,0.57,0.52,0.67,0.52
