,wpdev.csv,mb-unit.csv,rodin-b-sharp.csv,gwanted.csv,java-gnome.csv,unicase.csv,mecat.csv
gwanted.csv,0.26,0.75,0.29,0.9,0.07,0.66,0.33
java-gnome.csv,0.93,0.69,0.57,0.4,0.98,0.66,0.16
mb-unit.csv,0.73,0.99,0.48,0.31,0.81,0.83,0.1
mecat.csv,0.04,0.0,0.0,0.07,0.0,0.07,1.0
rodin-b-sharp.csv,0.58,0.33,0.99,0.09,0.88,0.13,0.08
unicase.csv,0.93,0.73,0.55,0.33,0.79,0.99,0.1
wpdev.csv,1.0,0.92,0.54,0.34,0.89,0.85,0.09
