,wpdev.csv,mb-unit.csv,rodin-b-sharp.csv,gwanted.csv,java-gnome.csv,unicase.csv,mecat.csv
gwanted.csv,0.0,0.0,5.0,0.0,0.0,0.0,1.0
java-gnome.csv,0.0,0.0,1.0,7.0,0.0,0.0,6.0
mb-unit.csv,0.0,0.0,1.0,12.0,0.0,0.0,23.0
mecat.csv,0.0,680.0,316.0,0.0,72.0,1.0,0.0
rodin-b-sharp.csv,0.0,0.0,0.0,21.0,0.0,0.0,10.0
unicase.csv,0.0,1.0,1.0,26.0,0.0,0.0,24.0
wpdev.csv,0.0,0.0,1.0,15.0,0.0,0.0,26.0
