,wpdev.csv,mb-unit.csv,rodin-b-sharp.csv,gwanted.csv,java-gnome.csv,unicase.csv,mecat.csv
gwanted.csv,0.0,0.84,0.09,0.0,0.0,0.89,0.03
java-gnome.csv,0.0,0.57,0.47,0.41,0.12,0.32,0.53
mb-unit.csv,0.0,0.03,0.35,0.48,0.44,0.73,0.93
mecat.csv,0.0,0.0,0.01,0.01,0.0,0.02,0.0
rodin-b-sharp.csv,0.5,0.17,0.0,0.29,0.25,0.07,0.35
unicase.csv,0.0,0.55,0.42,0.57,0.5,0.03,0.95
wpdev.csv,0.0,1.0,0.97,0.82,0.88,0.92,1.0
