,wpdev.csv,mb-unit.csv,rodin-b-sharp.csv,gwanted.csv,java-gnome.csv,unicase.csv,mecat.csv
gwanted.csv,1.0,0.83,0.56,1.0,1.0,0.66,0.33
java-gnome.csv,1.0,0.86,0.47,0.27,0.97,0.82,0.09
mb-unit.csv,1.0,0.99,0.45,0.21,0.86,0.76,0.05
mecat.csv,1.0,0.0,0.0,0.5,0.0,0.82,1.0
rodin-b-sharp.csv,0.98,0.88,1.0,0.07,0.92,0.72,0.05
unicase.csv,1.0,0.87,0.47,0.21,0.84,0.99,0.05
wpdev.csv,1.0,0.85,0.37,0.2,0.8,0.74,0.05
