,wpdev.csv,mb-unit.csv,rodin-b-sharp.csv,gwanted.csv,java-gnome.csv,unicase.csv,mecat.csv
gwanted.csv,0.85,0.89,0.8,0.18,0.96,0.95,0.67
java-gnome.csv,0.13,0.7,0.54,0.48,0.12,0.55,0.53
mb-unit.csv,0.42,0.03,0.61,0.62,0.49,0.74,0.93
mecat.csv,0.98,1.0,1.0,0.96,1.0,0.96,0.0
rodin-b-sharp.csv,0.77,0.81,0.03,0.94,0.3,0.93,0.75
unicase.csv,0.13,0.66,0.54,0.62,0.57,0.03,0.95
wpdev.csv,0.0,1.0,0.97,0.82,0.88,0.92,1.0
