,0,1,2,3,4,5
desqiss.csv,3,0,1.0,0.0,0.0,0.0
bluemusic.csv,0,0,0.0,0.0,0.0,0.0
bscweasel.csv,1,1,1.0,1.0,,
opentac2.csv,1,0,0.0,0.0,0.0,0.0
transdroid.csv,1,0,1.0,0.0,1.0,0.0
scmxx.csv,3,0,0.0,0.0,1.0,0.0
frodo-wii.csv,1,1,1.0,1.0,1.0,1.0
coldstore.csv,0,0,3.0,0.0,3.0,0.0
dtemplatelib.csv,0,0,0.0,0.0,0.0,0.0
andromda.csv,1,0,1.0,0.0,1.0,0.0
persevere-framework.csv,3,3,2.0,3.0,2.0,3.0
easysok.csv,3,3,3.0,3.0,3.0,3.0
wockets.csv,0,0,0.0,0.0,0.0,0.0
swingamesdk.csv,0,2,2.0,2.0,2.0,2.0
krusader.csv,3,3,0.0,3.0,0.0,3.0
cerber.csv,0,1,2.0,1.0,0.0,1.0
jforum.csv,1,1,2.0,1.0,1.0,1.0
chiba.csv,4,0,4.0,0.0,0.0,0.0
gild.csv,0,0,,,,
nemerle.csv,1,1,0.0,1.0,1.0,1.0
freeimage.csv,1,1,1.0,1.0,1.0,1.0
mvccontrib.csv,4,4,4.0,4.0,4.0,4.0
aff4.csv,1,0,1.0,0.0,1.0,0.0
ulti-swat.csv,0,0,0.0,0.0,1.0,0.0
itextsharp.csv,4,4,4.0,4.0,4.0,4.0
indiestep.csv,0,0,1.0,0.0,2.0,0.0
irad.csv,0,3,3.0,3.0,0.0,3.0
pytables.csv,1,1,0.0,1.0,1.0,1.0
galaxyview.csv,2,2,2.0,2.0,2.0,2.0
zeromud.csv,0,0,0.0,0.0,0.0,0.0
pici-nms.csv,2,0,0.0,0.0,2.0,0.0
digital-vita.csv,1,0,1.0,0.0,1.0,0.0
jaddressbook.csv,0,0,0.0,0.0,1.0,0.0
abora.csv,4,4,2.0,4.0,2.0,4.0
superversion.csv,1,0,1.0,0.0,0.0,0.0
mono-soc-2008.csv,0,0,0.0,0.0,0.0,0.0
unigrok.csv,1,1,4.0,1.0,4.0,1.0
openi.csv,4,0,0.0,0.0,1.0,0.0
ra-ajax.csv,3,3,0.0,3.0,0.0,3.0
xlv.csv,3,3,3.0,3.0,3.0,3.0
gmod.csv,0,0,0.0,0.0,,
omegat.csv,2,2,1.0,2.0,0.0,2.0
opengrads.csv,4,4,4.0,4.0,4.0,4.0
obo.csv,1,3,1.0,3.0,1.0,3.0
amrc.csv,2,0,2.0,0.0,2.0,0.0
zoie.csv,2,0,0.0,0.0,0.0,0.0
vrq.csv,1,0,1.0,0.0,0.0,0.0
abiyo.csv,0,4,2.0,4.0,2.0,4.0
peptool.csv,2,2,1.0,2.0,1.0,2.0
pcmanx.csv,4,4,4.0,4.0,4.0,4.0
softkeyboard.csv,0,0,0.0,0.0,0.0,0.0
ballgame.csv,2,1,1.0,1.0,1.0,1.0
