,0,1,2,3,4,5
desqiss.csv,0.0,1.0,0.5,1.0,0.0,1.0
bluemusic.csv,,,,,,
bscweasel.csv,,,,,,
opentac2.csv,0.0,0.5,0.0,0.5,0.0,0.5
transdroid.csv,0.0,1.0,0.0,1.0,0.0,1.0
scmxx.csv,0.0,1.0,0.72,1.0,0.0,1.0
frodo-wii.csv,0.0,0.0,0.0,0.0,0.0,0.0
coldstore.csv,0.94,1.0,0.0,1.0,0.0,1.0
dtemplatelib.csv,0.72,0.0,0.0,0.0,0.0,0.0
andromda.csv,0.0,1.0,0.0,1.0,0.0,1.0
persevere-framework.csv,0.0,0.0,0.0,0.0,0.0,0.0
easysok.csv,,,,,,
wockets.csv,0.0,0.0,0.0,0.0,0.0,0.0
swingamesdk.csv,1.0,,,,0.0,
krusader.csv,,0.0,0.0,0.0,0.0,0.0
cerber.csv,0.56,0.53,0.45,0.53,0.0,0.53
jforum.csv,0.0,0.0,0.0,0.0,0.0,0.0
chiba.csv,0.0,0.0,0.0,0.0,0.0,0.0
gild.csv,,,,,,
nemerle.csv,0.0,0.0,1.0,0.0,0.0,0.0
freeimage.csv,0.0,0.0,0.0,0.0,0.0,0.0
mvccontrib.csv,,,,,,
aff4.csv,0.0,1.0,0.0,1.0,0.0,1.0
ulti-swat.csv,1.0,1.0,1.0,1.0,0.83,1.0
itextsharp.csv,,,,,,
indiestep.csv,1.0,1.0,0.83,1.0,0.0,1.0
irad.csv,0.91,0.0,0.0,0.0,0.0,0.0
pytables.csv,0.0,0.0,1.0,0.0,0.0,0.0
galaxyview.csv,,,,,,
zeromud.csv,0.62,0.83,0.94,0.83,0.0,0.83
pici-nms.csv,0.0,1.0,1.0,1.0,0.0,1.0
digital-vita.csv,0.0,1.0,0.0,1.0,0.0,1.0
jaddressbook.csv,0.56,0.56,1.0,0.56,0.0,0.56
abora.csv,0.0,0.0,0.0,0.0,0.0,0.0
superversion.csv,0.0,1.0,0.0,1.0,0.0,1.0
mono-soc-2008.csv,1.0,0.0,1.0,0.0,0.0,0.0
