,0,1,2,3,4,5
desqiss.csv,0.0,0.0,0.5,0.0,1.0,0.0
bluemusic.csv,1.0,1.0,1.0,1.0,1.0,1.0
bscweasel.csv,0.5,0.5,1.0,0.5,,
opentac2.csv,1.0,0.5,1.0,0.5,1.0,0.5
transdroid.csv,1.0,0.0,1.0,0.0,1.0,0.0
scmxx.csv,0.0,0.0,0.0,0.0,1.0,0.0
frodo-wii.csv,1.0,0.0,1.0,0.0,1.0,0.0
coldstore.csv,0.25,0.0,1.0,0.0,1.0,0.0
dtemplatelib.csv,0.0,1.0,1.0,1.0,1.0,1.0
andromda.csv,0.0,0.0,0.0,0.0,1.0,0.0
persevere-framework.csv,0.0,0.0,1.0,0.0,1.0,0.0
easysok.csv,0.75,0.25,0.75,0.25,1.0,0.25
wockets.csv,1.0,1.0,1.0,1.0,1.0,1.0
swingamesdk.csv,0.0,1.0,1.0,1.0,0.0,1.0
krusader.csv,1.0,0.0,1.0,0.0,1.0,0.0
cerber.csv,0.0,0.33,0.67,0.33,1.0,0.33
jforum.csv,1.0,1.0,0.0,1.0,1.0,1.0
chiba.csv,0.33,1.0,0.33,1.0,1.0,1.0
gild.csv,,,,,,
nemerle.csv,0.0,1.0,0.0,1.0,1.0,1.0
freeimage.csv,0.0,1.0,0.0,1.0,1.0,1.0
mvccontrib.csv,0.4,0.2,0.4,0.2,1.0,0.2
aff4.csv,1.0,0.0,1.0,0.0,1.0,0.0
ulti-swat.csv,0.0,0.0,0.0,0.0,0.5,0.0
itextsharp.csv,1.0,0.2,0.6,0.2,1.0,0.2
indiestep.csv,0.0,0.0,0.5,0.0,1.0,0.0
irad.csv,0.33,0.0,0.0,0.0,1.0,0.0
pytables.csv,0.0,0.0,0.0,0.0,1.0,0.0
galaxyview.csv,0.33,0.33,0.67,0.33,1.0,0.33
zeromud.csv,0.75,0.5,0.25,0.5,1.0,0.5
pici-nms.csv,0.5,0.0,0.0,0.0,1.0,0.0
digital-vita.csv,0.0,0.0,1.0,0.0,1.0,0.0
jaddressbook.csv,0.0,0.0,0.0,0.0,1.0,0.0
abora.csv,0.0,0.0,1.0,0.0,1.0,0.0
superversion.csv,1.0,0.0,1.0,0.0,1.0,0.0
mono-soc-2008.csv,0.0,1.0,0.0,1.0,1.0,1.0
unigrok.csv,0.25,0.25,1.0,0.25,1.0,0.25
openi.csv,0.67,0.67,0.67,0.67,1.0,0.67
ra-ajax.csv,0.67,0.33,1.0,0.33,1.0,0.33
xlv.csv,1.0,0.25,1.0,0.25,1.0,0.25
gmod.csv,1.0,1.0,1.0,1.0,,
omegat.csv,1.0,0.0,1.0,0.0,0.5,0.0
opengrads.csv,0.8,0.2,0.6,0.2,1.0,0.2
obo.csv,0.67,0.33,1.0,0.33,1.0,0.33
amrc.csv,1.0,0.0,1.0,0.0,1.0,0.0
zoie.csv,0.5,0.5,1.0,0.5,1.0,0.5
vrq.csv,0.67,0.33,0.67,0.33,1.0,0.33
abiyo.csv,0.33,0.0,1.0,0.0,1.0,0.0
peptool.csv,0.5,0.5,1.0,0.5,1.0,0.5
pcmanx.csv,0.2,0.2,1.0,0.2,1.0,0.2
softkeyboard.csv,0.0,0.0,1.0,0.0,1.0,0.0
ballgame.csv,0.0,1.0,1.0,1.0,1.0,1.0
helianto.csv,0.0,1.0,1.0,1.0,1.0,1.0
luntbuild.csv,1.0,0.0,1.0,0.0,1.0,0.0
yacas.csv,1.0,0.0,1.0,0.0,1.0,0.0
monster2.csv,,,,,,
mars-sim.csv,1.0,0.0,1.0,0.0,1.0,0.0
japi.csv,1.0,1.0,0.5,1.0,1.0,1.0
libgf.csv,0.5,1.0,0.0,1.0,1.0,1.0
fwbuilder.csv,,,,,,
ztracker.csv,0.0,1.0,0.5,1.0,1.0,1.0
wifidog.csv,1.0,1.0,1.0,1.0,1.0,1.0
wxsvg.csv,,,,,,
jena.csv,1.0,0.0,1.0,0.0,1.0,0.0
arabica.csv,0.0,0.0,1.0,0.0,1.0,0.0
generateur-minisat.csv,0.0,1.0,1.0,1.0,1.0,1.0
farsight.csv,0.0,0.0,0.0,0.0,1.0,0.0
tucan.csv,,,,,,
xyne.csv,0.0,0.33,0.0,0.33,0.67,0.33
isits.csv,0.5,1.0,0.5,1.0,1.0,1.0
swingstates.csv,,,,,,
embedded-control-library.csv,1.0,0.2,0.4,0.2,1.0,0.2
webappframework.csv,1.0,0.0,1.0,0.0,1.0,0.0
pure-lang.csv,1.0,0.0,1.0,0.0,1.0,0.0
python.csv,1.0,1.0,0.0,1.0,1.0,1.0
cayambe.csv,0.0,0.0,1.0,0.0,1.0,0.0
eli-project.csv,0.0,1.0,0.5,1.0,1.0,1.0
pernband.csv,0.67,1.0,1.0,1.0,1.0,1.0
ominos.csv,0.0,1.0,1.0,1.0,1.0,1.0
j-wings.csv,1.0,0.0,1.0,0.0,1.0,0.0
spinn3r-client.csv,1.0,0.0,1.0,0.0,0.0,0.0
novatk.csv,0.0,0.0,1.0,0.0,1.0,0.0
openwebbuilder.csv,0.0,0.0,0.67,0.0,1.0,0.0
cupsfilter.csv,,,,,,
pokersource.csv,0.0,0.0,1.0,0.0,1.0,0.0
wxextended.csv,0.0,0.0,1.0,0.0,1.0,0.0
amino.csv,0.67,0.0,0.0,0.0,1.0,0.0
mev-tm4.csv,1.0,0.5,1.0,0.5,1.0,0.5
rkward.csv,1.0,1.0,0.5,1.0,1.0,1.0
subsonic.csv,0.33,0.0,1.0,0.0,1.0,0.0
libfunutil.csv,0.67,0.67,0.67,0.67,1.0,0.67
jvoicexml.csv,0.75,0.5,0.75,0.5,1.0,0.5
jmedialibrary.csv,0.0,1.0,1.0,1.0,1.0,1.0
minibits.csv,0.0,0.67,0.0,0.67,1.0,0.67
bfin-test-proj.csv,0.0,0.0,1.0,0.0,1.0,0.0
epihandymobile.csv,0.5,0.25,0.75,0.25,1.0,0.25
animeplugin2.csv,0.25,0.0,1.0,0.0,1.0,0.0
xui.csv,1.0,0.0,0.67,0.0,1.0,0.0
xradar.csv,0.0,0.0,1.0,0.0,1.0,0.0
yabause.csv,,,,,,
gpsvp.csv,0.8,0.2,0.4,0.2,1.0,0.2
llcon.csv,0.0,1.0,1.0,1.0,1.0,1.0
hiasm.csv,,,,,,
meaggregator.csv,0.5,0.5,1.0,0.5,1.0,0.5
