,ifmo-game-1.csv,quarkplusplus.csv,dataobjectsdotnet.csv,xapian.csv,pi-qmc.csv,gstreamer.csv,zemljanka.csv
dataobjectsdotnet.csv,0.26,0.12,0.01,0.2,0.02,0.2,0.22
gstreamer.csv,0.43,0.22,0.3,0.26,0.12,0.01,0.22
ifmo-game-1.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi-qmc.csv,0.51,0.25,0.51,0.28,0.0,0.14,0.89
quarkplusplus.csv,0.29,0.0,0.21,0.12,0.11,0.06,0.22
xapian.csv,0.19,0.31,0.27,0.0,0.07,0.23,0.22
zemljanka.csv,1.0,1.0,0.98,0.97,1.0,0.98,0.0
