,google-collections.csv,forester-atv.csv,dsworkbench.csv,autofac.csv,adonthell.csv,freelords.csv,jpaul.csv,neodatis-odb.csv,scenemonitor.csv,gabel.csv,mycila.csv,azureus.csv,pokenetonline.csv,avisynth2.csv,octet.csv,twostep.csv,geotools.csv,servicestack.csv,gephex.csv,coot.csv
adonthell.csv,0.35,0.47,0.62,0.49,0.97,0.61,0.35,0.31,0.56,0.17,0.19,0.32,0.67,0.09,0.08,0.62,0.47,0.47,0.61,0.39
autofac.csv,0.73,0.61,0.54,0.95,0.5,0.47,0.5,0.37,0.51,0.27,0.22,0.51,0.51,0.0,0.22,0.68,0.43,0.5,0.52,0.56
avisynth2.csv,0.02,0.07,0.04,0.07,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.13,0.06,1.0,0.0,0.07,0.0,0.27,0.0,0.0
azureus.csv,0.22,0.39,0.69,0.6,0.24,0.05,0.43,0.29,0.62,0.3,0.32,1.0,0.43,0.0,0.24,0.45,0.35,0.33,0.17,0.09
coot.csv,0.81,0.39,0.27,0.43,0.48,0.63,0.48,0.42,0.23,0.16,0.32,0.46,0.59,0.2,0.16,0.41,0.31,0.29,0.52,0.99
dsworkbench.csv,0.53,0.38,0.96,0.33,0.48,0.14,0.6,0.39,0.17,0.17,0.0,0.19,0.45,0.12,0.24,0.32,0.31,0.53,0.32,0.04
forester-atv.csv,0.12,0.94,0.35,0.07,0.03,0.15,0.11,0.31,0.25,0.13,0.0,0.2,0.18,0.0,0.0,0.14,0.17,0.1,0.08,0.09
freelords.csv,0.72,0.49,0.83,0.6,0.61,0.98,0.42,0.44,0.53,0.15,0.39,0.39,0.78,0.09,0.2,0.33,0.45,0.46,0.63,0.67
gabel.csv,0.02,0.3,0.08,0.54,0.23,0.07,0.48,0.51,0.37,0.93,0.38,0.32,0.27,0.0,0.0,0.25,0.27,0.0,0.15,0.0
geotools.csv,0.62,0.4,0.46,0.15,0.3,0.27,0.48,0.36,0.41,0.09,0.12,0.35,0.45,0.0,0.57,0.29,0.97,0.34,0.43,0.58
gephex.csv,0.42,0.33,0.74,0.58,0.62,0.61,0.53,0.52,0.24,0.1,0.16,0.24,0.76,0.05,0.26,0.55,0.46,0.53,0.97,0.58
google-collections.csv,1.0,0.54,0.87,0.63,0.72,0.85,0.45,0.51,0.56,0.15,0.32,0.41,0.84,0.09,0.22,0.54,0.44,0.42,0.76,0.69
jpaul.csv,0.38,0.17,0.3,0.39,0.0,0.0,0.97,0.28,0.39,0.25,0.14,0.44,0.58,0.29,0.25,0.44,0.3,0.2,0.0,0.13
mycila.csv,0.18,0.0,0.27,0.48,0.3,0.0,0.13,0.05,0.41,0.0,1.0,0.24,0.39,0.0,0.17,0.19,0.19,0.1,0.13,0.54
neodatis-odb.csv,0.54,0.53,0.68,0.48,0.3,0.39,0.11,0.96,0.45,0.12,0.13,0.29,0.44,0.0,0.11,0.3,0.25,0.44,0.47,0.61
octet.csv,0.78,0.47,0.76,0.41,0.43,0.38,0.34,0.42,0.18,0.19,0.0,0.46,0.56,0.17,1.0,0.68,0.43,0.29,0.38,0.16
pokenetonline.csv,0.72,0.6,0.82,0.56,0.66,0.54,0.46,0.37,0.36,0.27,0.31,0.43,1.0,0.12,0.29,0.69,0.48,0.49,0.49,0.19
scenemonitor.csv,0.86,0.37,0.7,0.58,0.64,0.67,0.43,0.32,1.0,0.15,0.16,0.43,0.58,0.04,0.26,0.46,0.43,0.35,0.73,0.7
servicestack.csv,0.12,0.65,0.43,0.42,0.24,0.37,0.46,0.31,0.3,0.25,0.0,0.38,0.54,0.16,0.14,0.39,0.33,0.94,0.16,0.43
twostep.csv,0.3,0.63,0.73,0.59,0.16,0.54,0.45,0.3,0.15,0.24,0.37,0.49,0.6,0.0,0.21,1.0,0.53,0.47,0.34,0.34
