,recall,precision,pf,pci_20,ifa,wins
cortex-vfx.csv,0.32,0.525,0.195,0.685,1.0,13
doomlegacy.csv,0.6799999999999999,0.46499999999999997,0.5,0.46499999999999997,2.0,5
empserver.csv,0.76,0.46499999999999997,0.495,0.44999999999999996,1.0,7
fritzing.csv,0.575,0.495,0.355,0.55,1.0,10
ifmo-game-1.csv,0.1,0.33,0.05500000000000001,0.725,1.5,6
jparsec.csv,0.6799999999999999,0.39,0.71,0.495,2.5,2
lmms.csv,0.6,0.535,0.395,0.475,0.5,11
lufa-lib.csv,0.45,0.54,0.41500000000000004,0.675,1.0,12
pgui.csv,0.64,0.33999999999999997,0.39,0.485,5.0,0
pi-qmc.csv,0.695,0.52,0.43999999999999995,0.45499999999999996,1.0,8
repositorium.csv,0.21000000000000002,0.325,0.235,0.7,1.5,4
superwaba.csv,0.565,0.5349999999999999,0.365,0.42,0.0,9
xapian.csv,0.74,0.395,0.755,0.57,3.0,3
zemljanka.csv,0.8,0.33,0.845,0.445,2.0,1
