,superwaba.csv,fritzing.csv,lmms.csv,ifmo-game-1.csv,empserver.csv,repositorium.csv,pgui.csv,jparsec.csv,lufa-lib.csv,doomlegacy.csv,xapian.csv,pi-qmc.csv,cortex-vfx.csv,zemljanka.csv
cortex-vfx.csv,5.0,1.0,2.0,4.0,0.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0
doomlegacy.csv,12.0,1.0,0.0,3.0,0.0,4.0,0.0,3.0,5.0,0.0,1.0,7.0,11.0,0.0
empserver.csv,13.0,1.0,0.0,14.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,14.0,11.0,1.0
fritzing.csv,3.0,1.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,3.0,9.0,0.0
ifmo-game-1.csv,22.0,2.0,0.0,1.0,0.0,96.0,2.0,0.0,5.0,0.0,1.0,77.0,21.0,0.0
jparsec.csv,13.0,2.0,0.0,3.0,1.0,9.0,2.0,0.0,11.0,1.0,5.0,3.0,10.0,0.0
lmms.csv,0.0,2.0,0.0,10.0,0.0,1.0,5.0,0.0,2.0,0.0,0.0,1.0,6.0,0.0
lufa-lib.csv,1.0,1.0,0.0,23.0,0.0,12.0,1.0,2.0,3.0,0.0,2.0,3.0,0.0,0.0
pgui.csv,11.0,1.0,0.0,5.0,1.0,96.0,1.0,2.0,11.0,105.0,5.0,7.0,0.0,210.0
pi-qmc.csv,0.0,0.0,1.0,23.0,0.0,0.0,3.0,1.0,9.0,1.0,3.0,2.0,1.0,0.0
repositorium.csv,14.0,0.0,0.0,1.0,0.0,4.0,168.0,3.0,2.0,1.0,1.0,10.0,20.0,0.0
superwaba.csv,1.0,0.0,0.0,11.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,1.0,23.0,0.0
xapian.csv,17.0,1.0,0.0,5.0,1.0,3.0,3.0,3.0,10.0,1.0,1.0,6.0,11.0,0.0
zemljanka.csv,31.0,1.0,2.0,2.0,2.0,23.0,2.0,3.0,11.0,1.0,1.0,6.0,11.0,0.0
