,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,wxjs.csv
empserver.csv,0.29,0.64,0.88,0.14,0.24,0.42,0.31,0.8
enlightenment.csv,1.0,1.0,1.0,0.35,1.0,0.99,1.0,1.0
ildjit.csv,0.34,0.19,0.18,0.19,0.39,0.25,0.07,0.2
jfreereport.csv,0.03,0.15,0.18,0.08,0.06,0.11,0.11,0.06
lufa-lib.csv,0.66,0.62,0.36,0.49,0.09,0.62,0.33,0.32
pcsx2.csv,0.07,0.12,0.34,0.57,0.82,0.37,0.92,0.14
psycle.csv,0.29,0.72,0.76,0.57,0.79,0.67,0.75,0.64
wxjs.csv,0.02,0.01,0.13,0.0,0.0,0.05,0.0,0.2
