,n2cms.csv,maidsafe-dht.csv,nug.csv,nassp.csv,oorexx.csv
maidsafe-dht.csv,0.23,0.17,0.69,0.43,0.36
n2cms.csv,0.22,0.38,0.75,0.67,0.8
nassp.csv,0.23,0.2,0.31,0.24,0.12
nug.csv,0.86,0.27,0.17,0.7,0.8
oorexx.csv,0.15,0.4,0.58,0.39,0.36
