,n2cms.csv,maidsafe-dht.csv,nug.csv,nassp.csv,oorexx.csv
maidsafe-dht.csv,4.0,6.0,0.0,4.0,1.0
n2cms.csv,0.0,5.0,0.0,7.0,1.0
nassp.csv,1.0,7.0,7.0,5.0,0.0
nug.csv,6.0,16.0,0.0,16.0,1.0
oorexx.csv,0.0,0.0,12.0,3.0,0.0
