,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv
bochs.csv,0.23,0.22,0.54,0.54,0.64,0.33,0.43,0.76,0.82
bzbyte.csv,0.21,0.0,0.51,0.46,0.0,0.35,0.5,0.87,0.0
encog-java.csv,0.15,0.0,0.0,0.12,0.07,0.0,0.0,0.1,0.0
galaxium.csv,0.26,0.34,0.36,0.64,0.41,0.33,0.59,0.57,0.58
h2database.csv,0.23,0.18,0.0,0.39,0.11,0.12,0.05,0.03,0.0
haphazard.csv,0.14,0.1,0.37,0.21,0.07,0.46,0.14,0.32,0.09
jaql.csv,0.26,0.27,0.38,0.64,0.59,0.19,0.36,0.71,0.35
raven-monitoring.csv,0.22,0.18,0.51,0.44,0.14,0.38,0.36,0.59,0.26
v8.csv,0.2,0.23,0.55,0.53,0.59,0.25,0.45,0.75,0.97
