,vxl.csv,extprosys.csv,taverna.csv,abbot.csv,jsecurity.csv,jnode.csv,freelords.csv,officefloor.csv,aufs.csv,bulmages.csv,matrex.csv,projectfactory.csv,coot.csv,jruby.csv,emono.csv
abbot.csv,0.0,1.0,9.0,0.0,17.0,188.0,0.0,97.0,5.0,3.0,2.0,0.0,1.0,0.0,0.0
aufs.csv,0.0,3.0,1.0,0.0,1.0,12.0,1.0,8.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0
bulmages.csv,2.0,1.0,0.0,0.0,2.0,411.0,1.0,114.0,116.0,0.0,0.0,1.0,1.0,0.0,0.0
coot.csv,1.0,0.0,1.0,2.0,29.0,33.0,0.0,58.0,2.0,17.0,1.0,1.0,0.0,0.0,0.0
emono.csv,9.0,1.0,0.0,1.0,8.0,94.0,0.0,313.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0
extprosys.csv,0.0,0.0,2.0,1.0,10.0,1.0,1.0,312.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0
freelords.csv,16.0,2.0,1.0,0.0,8.0,103.0,0.0,112.0,116.0,0.0,11.0,0.0,1.0,0.0,0.0
jnode.csv,150.0,186.0,79.0,0.0,0.0,0.0,2.0,1376.0,116.0,100.0,0.0,81.0,1.0,144.0,121.0
jruby.csv,4.0,9.0,0.0,1.0,19.0,41.0,1.0,264.0,2.0,4.0,1.0,3.0,5.0,0.0,0.0
jsecurity.csv,0.0,2.0,6.0,0.0,0.0,11.0,1.0,27.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
matrex.csv,0.0,2.0,0.0,0.0,6.0,24.0,0.0,46.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
officefloor.csv,150.0,1.0,2.0,1.0,207.0,35.0,1.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0
projectfactory.csv,0.0,0.0,0.0,0.0,0.0,31.0,0.0,36.0,1.0,0.0,13.0,0.0,0.0,1.0,0.0
taverna.csv,1.0,10.0,0.0,1.0,9.0,15.0,0.0,13.0,116.0,1.0,1.0,0.0,2.0,0.0,1.0
vxl.csv,0.0,4.0,3.0,1.0,6.0,58.0,1.0,43.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0
