,0,1,2,3,4,5
bl-toolkit.csv,0.73,0.6,0.83,0.6,0.86,0.6
opengs.csv,0.22,0.5,0.4,0.5,0.35,0.5
patterntesting.csv,0.4,0.5,0.67,0.5,0.67,0.5
gzigzag.csv,0.62,0.0,0.77,0.0,0.59,0.0
fw4spl.csv,0.22,0.0,0.22,0.0,0.36,0.0
phet.csv,0.42,0.47,0.58,0.47,0.59,0.47
gnukeda.csv,0.67,0.75,0.73,0.75,0.67,0.75
jaxen.csv,0.29,1.0,0.4,1.0,0.33,1.0
unimrcp.csv,0.67,0.86,0.6,0.86,0.53,0.86
enlightenment.csv,0.79,0.84,0.74,0.84,0.8,0.84
tokratan.csv,0.0,0.0,0.0,0.0,0.15,0.0
opensim4opencog.csv,0.0,0.0,0.4,0.0,0.35,0.0
qlc.csv,0.44,0.0,0.44,0.0,0.25,0.0
lockss.csv,0.29,0.0,0.0,0.0,0.15,0.0
nicepress.csv,0.67,0.5,0.67,0.5,0.17,0.5
scenemonitor.csv,0.29,0.0,0.67,0.0,0.5,0.0
wxlua.csv,0.5,0.95,0.36,0.95,0.95,0.95
blue-c.csv,1.0,0.8,0.67,0.8,0.5,0.8
tcl.csv,0.29,0.73,0.83,0.73,0.77,0.73
etherboot.csv,0.29,0.33,0.29,0.33,0.2,0.33
pustefix.csv,0.55,0.0,0.5,0.0,0.5,0.0
haggle.csv,0.75,0.8,0.67,0.8,0.67,0.8
jmonkeyengine.csv,0.57,0.5,0.75,0.5,0.67,0.5
officefloor.csv,0.06,0.0,0.06,0.0,0.07,0.0
fluidium.csv,1.0,0.5,0.75,0.5,0.75,0.5
aufs.csv,0.4,0.67,0.5,0.67,0.4,0.67
cuberok.csv,0.29,0.33,0.29,0.33,0.67,0.33
vienna-add-in.csv,0.88,0.74,0.17,0.74,0.76,0.74
ivataopenportal.csv,0.14,0.64,0.4,0.64,0.74,0.64
decidr.csv,0.63,0.84,0.76,0.84,0.8,0.84
mptvseries.csv,0.5,0.67,0.4,0.67,0.33,0.67
planeshift.csv,0.67,0.82,0.64,0.82,0.86,0.82
phonon-vlc-mplayer.csv,0.67,0.6,0.57,0.6,0.38,0.6
jgnash.csv,0.2,0.0,0.33,0.0,0.33,0.0
nassp.csv,0.33,1.0,0.5,1.0,0.29,1.0
mediate.csv,0.6,0.4,0.6,0.4,0.67,0.4
arcallians.csv,0.67,0.6,0.67,0.6,0.8,0.6
webdriver.csv,0.73,0.33,0.6,0.33,0.5,0.33
jsr308-langtools.csv,0.67,0.86,0.67,0.86,0.86,0.86
boost-sandbox.csv,0.67,0.82,0.67,0.82,0.85,0.82
mvnforum.csv,0.33,0.0,0.25,0.0,0.44,0.0
tolven.csv,0.43,0.67,0.4,0.67,0.38,0.67
grafx2.csv,0.71,0.62,,,,
voms.csv,0.6,0.0,0.5,0.0,0.6,0.0
onotoa.csv,0.36,0.88,0.36,0.88,0.94,0.88
jguard.csv,0.57,0.57,0.33,0.57,0.4,0.57
yale.csv,0.32,0.0,0.24,0.0,0.3,0.0
jmol.csv,0.31,0.87,0.59,0.87,0.87,0.87
mscore.csv,0.29,0.64,0.53,0.64,0.65,0.64
hydrogen.csv,0.75,0.0,0.44,0.0,0.4,0.0
sbml.csv,0.77,0.8,0.83,0.8,0.71,0.8
thrust.csv,0.0,0.0,0.67,0.0,0.25,0.0
yaprm.csv,0.44,0.33,0.44,0.33,0.55,0.33
continuum-ide.csv,0.75,0.0,0.67,0.0,0.67,0.0
gpac.csv,0.83,0.71,0.71,0.71,0.71,0.71
e-bio-flow.csv,0.0,0.29,0.0,0.29,0.36,0.29
jbasic.csv,0.25,0.62,0.83,0.62,0.7,0.62
aztec.csv,0.12,0.0,0.13,0.0,0.17,0.0
sylpheed-claws.csv,0.64,0.67,0.47,0.67,0.55,0.67
stuproa-cims.csv,0.25,0.73,0.5,0.73,0.42,0.73
apertium.csv,0.33,0.29,0.0,0.29,0.2,0.29
fm-classic.csv,0.22,0.0,0.0,0.0,0.22,0.0
smarttag.csv,0.86,0.0,0.67,0.0,0.67,0.0
pamguard.csv,0.86,0.4,0.29,0.4,0.5,0.4
