,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.3,0.42,0.56,0.53,0.46,0.92
aime.csv,0.41,0.48,0.66,0.0,0.48,0.87
badtrinitycore.csv,0.0,0.5,0.61,0.63,0.45,0.84
electric-core.csv,0.32,0.52,0.61,0.49,0.47,0.47
geochat.csv,0.48,0.44,0.47,0.68,0.93,0.64
olsrd.csv,0.32,0.32,0.62,0.63,0.39,0.94
