,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.31,0.44,0.48,0.5,0.45,0.9
aime.csv,0.73,0.8,0.89,1.0,0.42,0.66
badtrinitycore.csv,1.0,0.99,0.61,0.24,0.77,0.68
electric-core.csv,0.71,0.55,0.45,0.55,0.78,0.66
geochat.csv,0.73,1.0,0.96,1.05,0.8,0.52
olsrd.csv,0.62,0.3,0.54,0.53,0.63,0.91
