,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.82,0.8,0.48,0.33,0.43,0.14
aime.csv,0.6,0.86,0.17,0.0,0.44,0.37
badtrinitycore.csv,0.0,0.03,0.37,0.51,0.23,0.36
electric-core.csv,0.72,0.68,0.49,0.27,0.31,0.35
geochat.csv,0.56,0.87,0.2,0.03,0.21,0.46
olsrd.csv,0.78,0.83,0.45,0.34,0.3,0.12
