,rhex.csv,kmatplot.csv,jcae.csv,applet2app.csv,mscore.csv,riff-evolve.csv,archive-crawler.csv,autowikibrowser.csv,quickfast.csv
applet2app.csv,0.72,0.44,0.29,0.47,0.52,0.42,0.34,0.42,0.36
archive-crawler.csv,0.68,0.77,0.74,0.66,0.46,0.64,0.63,0.51,0.72
autowikibrowser.csv,0.48,0.41,0.28,0.36,0.38,0.43,0.32,0.38,0.33
jcae.csv,0.75,0.63,0.64,0.5,0.6,0.84,0.43,0.44,0.69
kmatplot.csv,0.9,0.45,0.4,0.45,0.77,0.54,0.4,0.51,0.89
mscore.csv,0.47,0.39,0.29,0.42,0.41,0.38,0.36,0.4,0.37
quickfast.csv,0.42,0.48,0.3,0.48,0.39,0.45,0.34,0.39,0.33
rhex.csv,0.57,0.93,0.6,0.61,0.75,0.62,0.95,0.7,0.62
riff-evolve.csv,0.79,0.49,0.31,0.44,0.57,0.53,0.55,0.45,0.41
