,rhex.csv,kmatplot.csv,jcae.csv,applet2app.csv,mscore.csv,riff-evolve.csv,archive-crawler.csv,autowikibrowser.csv,quickfast.csv
applet2app.csv,0.27,0.45,0.21,0.56,0.55,0.66,0.49,0.62,0.7
archive-crawler.csv,0.29,0.28,0.38,0.46,0.67,0.58,0.52,0.48,0.43
autowikibrowser.csv,0.36,0.43,0.23,0.56,0.69,0.54,0.51,0.72,0.75
jcae.csv,0.12,0.34,0.45,0.45,0.45,0.41,0.49,0.62,0.38
kmatplot.csv,0.0,0.56,0.23,0.5,0.39,0.41,0.44,0.46,0.25
mscore.csv,0.27,0.35,0.2,0.54,0.74,0.68,0.47,0.6,0.63
quickfast.csv,0.23,0.38,0.22,0.5,0.76,0.41,0.46,0.58,0.8
rhex.csv,0.45,0.28,0.08,0.38,0.38,0.45,0.14,0.36,0.39
riff-evolve.csv,0.31,0.41,0.22,0.56,0.53,0.7,0.37,0.6,0.63
