,vxl.csv,extprosys.csv,taverna.csv,abbot.csv,jsecurity.csv,jnode.csv,freelords.csv,officefloor.csv,aufs.csv,bulmages.csv,matrex.csv,projectfactory.csv,coot.csv,jruby.csv,emono.csv
abbot.csv,482.5,198.0,97.5,98.5,99.0,1930.0,98.5,53520.0,99.0,1936.0,99.0,99.0,97.5,99.0,97.5
aufs.csv,608.5,197.5,124.5,95.5,488.5,675.0,98.5,33115.5,190.0,1340.5,1642.0,99.0,274.5,98.5,92.5
bulmages.csv,0.0,98.5,333.5,98.5,488.5,1239.5,82.5,2981.0,0.0,1194.0,86.5,11.5,97.5,95.5,0.0
coot.csv,242.0,186.0,400.5,98.5,99.0,1306.5,98.5,35446.5,95.5,859.0,1740.5,99.0,97.5,98.5,389.5
emono.csv,289.5,198.0,93.5,95.5,99.0,3794.5,98.5,36225.0,99.0,1841.5,99.0,99.0,97.5,98.5,295.0
extprosys.csv,482.5,99.0,97.5,98.5,99.0,1733.5,96.5,25256.5,72.5,1058.0,99.0,195.5,95.5,99.0,97.5
freelords.csv,386.0,291.0,97.5,98.5,99.0,1737.0,98.5,45063.5,193.0,1131.5,467.5,99.0,97.5,99.0,295.0
jnode.csv,191.0,70.5,81.5,98.5,54.5,1756.5,175.0,8481.5,476.5,423.5,0.0,96.5,97.5,74.5,90.5
jruby.csv,1503.5,89.5,97.5,98.5,99.0,1930.0,98.5,12513.5,99.0,2086.0,99.0,286.0,77.5,98.5,94.5
jsecurity.csv,180.0,189.0,97.5,92.5,96.5,1638.5,91.5,13812.5,291.5,510.5,294.5,96.5,97.5,99.0,196.5
matrex.csv,385.0,89.5,214.5,98.5,288.0,2080.5,80.5,3329.0,94.5,0.0,86.5,187.0,88.5,97.5,95.5
officefloor.csv,289.5,190.5,939.5,53.5,83.5,1450.5,84.5,15289.5,94.5,1119.5,97.5,99.0,183.0,97.5,95.5
projectfactory.csv,1074.0,99.0,97.5,98.5,855.0,1346.5,96.5,19736.5,99.0,1320.5,99.0,96.5,95.5,97.5,97.5
taverna.csv,287.5,89.5,97.5,89.5,96.5,904.0,250.5,1014.0,7.5,159.0,85.5,187.0,97.5,130.0,295.0
vxl.csv,534.0,198.0,97.5,91.5,195.0,676.5,96.5,18013.0,99.0,1297.5,99.0,92.5,186.0,97.5,95.5
