,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.0,0.4,0.73,0.59,0.86,0.91
aime.csv,0.95,0.82,0.55,0.39,0.0,0.8
badtrinitycore.csv,0.66,0.73,0.87,0.11,0.77,0.93
electric-core.csv,0.67,0.92,0.06,0.66,0.69,0.71
geochat.csv,0.6,0.54,0.7,0.67,0.7,0.07
olsrd.csv,0.79,0.03,0.79,0.68,0.65,0.63
