,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,1.0,0.78,0.37,0.3,0.19,0.14
aime.csv,0.12,0.36,0.41,0.37,1.0,0.24
badtrinitycore.csv,0.49,0.43,0.18,0.94,0.22,0.11
electric-core.csv,0.47,0.68,0.96,0.21,0.26,0.32
geochat.csv,0.6,0.63,0.31,0.21,0.26,0.97
olsrd.csv,0.73,0.99,0.35,0.24,0.33,0.37
