,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.38,0.4,0.99,0.68,0.86,0.93
aime.csv,0.86,0.91,0.57,0.66,0.93,0.74
badtrinitycore.csv,0.64,0.62,0.99,0.98,0.63,0.8
electric-core.csv,0.58,0.56,0.83,0.62,0.69,0.61
geochat.csv,0.37,0.42,0.49,0.61,0.53,0.82
olsrd.csv,0.31,0.39,0.4,0.43,0.4,0.53
