,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,1.0,0.7,0.33,0.49,0.17,0.12
aime.csv,0.1,0.28,0.65,0.76,1.0,0.36
badtrinitycore.csv,0.4,0.32,0.17,0.91,0.44,0.09
electric-core.csv,0.4,0.39,0.95,0.58,0.51,0.51
geochat.csv,0.6,0.54,0.53,0.52,0.5,0.94
olsrd.csv,0.57,0.98,0.53,0.64,0.65,0.56
