,recall,precision,pf,wins
array4j.csv,0.17,0.38,0.18,10
dxengine.csv,0.15,0.45,0.1,13
e-bio-flow.csv,0.26,0.41,0.23,11
emono.csv,0.37,0.33,0.33,6
freedom-erp.csv,0.1,0.29,0.08,9
haggle.csv,0.25,0.37,0.24,8
jbpm.csv,0.07,0.5,0.07,16
jchassis.csv,0.0,0.0,0.0,2
jmoney.csv,0.25,0.45,0.15,15
jmonkeyengine.csv,0.12,0.5,0.11,14
jsidplay2.csv,0.53,0.34,0.47,4
log4net.csv,0.0,0.0,0.0,2
matrex.csv,0.25,0.43,0.16,12
mediate.csv,0.4,0.38,0.37,7
piccolo2d.csv,0.07,0.5,0.02,17
pustefix.csv,0.33,0.26,0.44,0
sblim.csv,0.12,0.6,0.05,18
thedata.csv,0.11,0.14,0.06,5
tmva.csv,0.68,0.32,0.6,1
