,arianne.csv,knowledge.csv,bl-toolkit.csv,voms.csv,amateur-scrolls.csv,micomt.csv,kml.csv,ultimairis.csv,sigil.csv,auber.csv,lufa-lib.csv,lportal.csv,les-indemodables.csv,keyczar.csv,growl-for-windows.csv
amateur-scrolls.csv,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,66.0,1.0,0.0,0.0
arianne.csv,0.0,0.0,1.0,7.0,0.0,7.0,7.0,1.0,1.0,4.0,11.0,70.0,3.0,0.0,0.0
auber.csv,2.0,0.0,0.0,6.0,4.0,0.0,0.0,6.0,3.0,0.0,0.0,39.0,2.0,0.0,0.0
bl-toolkit.csv,2.0,0.0,0.0,14.0,4.0,1.0,7.0,4.0,3.0,1.0,6.0,18.0,3.0,0.0,1.0
growl-for-windows.csv,1.0,0.0,5.0,2.0,5.0,3.0,0.0,9.0,2.0,0.0,1.0,314.0,4.0,2.0,0.0
keyczar.csv,0.0,0.0,2.0,9.0,1.0,3.0,1.0,3.0,0.0,1.0,11.0,143.0,1.0,0.0,2.0
kml.csv,2.0,0.0,0.0,10.0,8.0,5.0,0.0,1.0,1.0,0.0,3.0,55.0,0.0,1.0,0.0
knowledge.csv,7.0,0.0,0.0,13.0,5.0,3.0,6.0,1.0,9.0,1.0,11.0,95.0,0.0,3.0,4.0
les-indemodables.csv,1.0,0.0,0.0,4.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,301.0,0.0,1.0,0.0
lportal.csv,0.0,0.0,0.0,74.0,6.0,71.0,3.0,1.0,8.0,121.0,7.0,0.0,0.0,2.0,0.0
lufa-lib.csv,9.0,0.0,3.0,21.0,6.0,2.0,2.0,1.0,4.0,1.0,0.0,94.0,0.0,0.0,0.0
micomt.csv,0.0,0.0,0.0,17.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0,110.0,0.0,0.0,0.0
sigil.csv,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,1.0
ultimairis.csv,12.0,0.0,0.0,22.0,6.0,2.0,2.0,0.0,1.0,1.0,11.0,171.0,0.0,2.0,0.0
voms.csv,0.0,0.0,0.0,0.0,4.0,1.0,8.0,0.0,4.0,1.0,0.0,18.0,0.0,0.0,53.0
