,owlib.csv,baadengine.csv,barracudamvc.csv,sidekar.csv,springside.csv,jgnash.csv,jsr308-langtools.csv,owlapi.csv,ingex.csv
baadengine.csv,198.0,99.0,99.0,99.0,92.5,576.0,291.5,3095.5,196.0
barracudamvc.csv,99.0,198.0,191.0,99.0,489.5,478.5,291.5,3587.5,196.0
ingex.csv,1320.0,198.0,98.5,98.5,293.0,481.5,194.0,678.5,175.0
jgnash.csv,781.0,97.5,95.5,98.5,291.5,474.5,193.0,450.5,97.5
jsr308-langtools.csv,99.0,198.0,99.0,99.0,489.5,576.0,95.5,995.5,178.0
owlapi.csv,99.0,198.0,98.5,97.5,194.0,386.0,242.5,716.0,97.5
owlib.csv,98.5,97.5,98.5,94.5,193.0,576.0,92.5,539.0,196.0
sidekar.csv,0.0,0.0,97.5,99.0,489.5,0.0,0.0,0.0,0.0
springside.csv,970.5,198.0,192.0,94.5,190.0,576.0,95.5,545.0,196.0
