,recall,precision,pf,pci_20,ifa,wins
awemud.csv,0.575,0.43,0.42,0.415,3.0,2
customwars.csv,0.475,0.495,0.265,0.48,2.0,10
firebreath.csv,0.63,0.41000000000000003,0.36,0.54,3.0,7
gss.csv,0.865,0.38,0.715,0.375,1.0,6
irplus.csv,0.56,0.485,0.325,0.4,2.0,8
kwave.csv,0.795,0.345,0.665,0.485,2.5,3
liferea.csv,0.365,0.42,0.215,0.595,2.0,9
plearn.csv,0.45999999999999996,0.46499999999999997,0.29000000000000004,0.51,1.0,11
psrchive.csv,0.5,0.48,0.26,0.5800000000000001,1.0,12
qcad2.csv,0.6399999999999999,0.41000000000000003,0.49,0.475,4.0,0
tzod.csv,0.58,0.4,0.46,0.495,2.0,5
wxcode.csv,0.36,0.555,0.165,0.675,1.0,13
xinity.csv,0.45,0.29000000000000004,0.595,0.73,2.5,1
xmoto.csv,0.515,0.415,0.315,0.49,3.5,4
