,plearn.csv,awemud.csv,tzod.csv,psrchive.csv,liferea.csv,kwave.csv,firebreath.csv,qcad2.csv,customwars.csv,irplus.csv,wxcode.csv,xinity.csv,xmoto.csv,gss.csv
awemud.csv,1.0,3.0,3.0,12.0,5.0,1.0,1.0,10.0,3.0,7.0,25.0,0.0,0.0,0.0
customwars.csv,3.0,0.0,1.0,4.0,3.0,6.0,2.0,2.0,1.0,1.0,2.0,0.0,5.0,2.0
firebreath.csv,7.0,0.0,7.0,1.0,3.0,5.0,0.0,12.0,10.0,3.0,15.0,0.0,1.0,0.0
gss.csv,1.0,0.0,0.0,22.0,1.0,2.0,1.0,0.0,19.0,0.0,40.0,1.0,3.0,0.0
irplus.csv,3.0,0.0,3.0,7.0,0.0,0.0,3.0,2.0,1.0,4.0,4.0,0.0,2.0,0.0
kwave.csv,1.0,2.0,3.0,3.0,6.0,0.0,6.0,6.0,19.0,0.0,3.0,0.0,0.0,0.0
liferea.csv,4.0,1.0,1.0,12.0,0.0,0.0,2.0,6.0,16.0,2.0,82.0,0.0,5.0,0.0
plearn.csv,1.0,1.0,1.0,3.0,0.0,71.0,2.0,6.0,1.0,2.0,0.0,1.0,0.0,2.0
psrchive.csv,8.0,0.0,0.0,0.0,11.0,5.0,5.0,0.0,1.0,4.0,0.0,0.0,1.0,3.0
qcad2.csv,5.0,2.0,8.0,26.0,4.0,0.0,6.0,0.0,0.0,4.0,27.0,1.0,6.0,0.0
tzod.csv,3.0,2.0,1.0,17.0,7.0,1.0,5.0,2.0,13.0,1.0,0.0,2.0,7.0,0.0
wxcode.csv,1.0,3.0,0.0,5.0,1.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,1.0
xinity.csv,5.0,2.0,4.0,4.0,6.0,2.0,1.0,12.0,11.0,0.0,3.0,0.0,1.0,0.0
xmoto.csv,2.0,1.0,2.0,5.0,13.0,1.0,8.0,12.0,11.0,8.0,32.0,0.0,1.0,1.0
