,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv
bochs.csv,0.13,0.12,0.55,0.51,0.6
encog-java.csv,0.29,0.15,0.5,0.84,0.59
h2database.csv,0.23,0.29,0.5,0.55,0.77
jaql.csv,0.16,0.22,0.52,0.68,0.49
raven-monitoring.csv,0.11,0.09,0.61,0.4,0.27
