,sabbu.csv,vxl.csv,kdenlive.csv,zact.csv,optalgtoolkit.csv,tokratan.csv,boost-sandbox.csv,foursquared.csv,jasperreports.csv
boost-sandbox.csv,0.55,0.28,0.63,0.11,0.27,0.11,0.81,0.37,0.19
foursquared.csv,0.91,1.0,0.85,0.09,1.0,0.18,1.0,0.65,0.12
jasperreports.csv,0.44,0.23,0.62,0.0,0.43,0.17,0.79,0.27,0.29
kdenlive.csv,0.69,0.25,0.81,0.03,0.33,0.22,0.68,0.39,0.07
optalgtoolkit.csv,0.66,0.26,0.71,0.04,0.58,0.15,0.68,0.36,0.08
sabbu.csv,0.77,0.27,0.75,0.08,0.3,0.13,0.78,0.37,0.05
tokratan.csv,0.66,0.25,0.93,0.06,0.35,0.21,0.74,0.6,0.08
vxl.csv,0.67,0.31,0.7,0.04,0.29,0.15,0.75,0.37,0.12
zact.csv,0.48,0.12,0.54,0.16,0.0,0.01,0.93,0.18,0.0
