,zealos.csv,openintents.csv,atomsite.csv,bullet.csv,tktoolkit.csv,pokenetonline.csv
atomsite.csv,0.51,0.43,0.48,0.82,0.14,0.74
bullet.csv,0.31,0.45,0.29,0.91,0.16,0.63
openintents.csv,0.24,0.56,0.3,0.76,0.13,0.7
pokenetonline.csv,0.31,0.41,0.34,0.76,0.13,0.88
tktoolkit.csv,0.31,0.4,0.34,0.83,0.28,0.76
zealos.csv,0.51,0.0,0.15,0.88,0.29,0.71
