,zealos.csv,openintents.csv,atomsite.csv,bullet.csv,tktoolkit.csv,pokenetonline.csv
atomsite.csv,0.32,0.85,0.3,0.48,0.66,0.76
bullet.csv,0.97,0.79,0.37,0.24,0.65,0.72
openintents.csv,0.84,0.33,0.8,0.57,0.84,0.96
pokenetonline.csv,0.94,0.91,0.87,0.76,0.73,0.24
tktoolkit.csv,1.0,0.94,0.76,0.57,0.22,0.64
zealos.csv,0.32,0.06,0.24,0.05,0.08,0.32
