,zealos.csv,openintents.csv,atomsite.csv,bullet.csv,tktoolkit.csv,pokenetonline.csv
atomsite.csv,0.4,0.85,0.51,0.58,0.73,0.77
bullet.csv,0.97,0.79,0.78,0.35,0.67,0.87
openintents.csv,0.93,0.51,0.85,0.72,0.86,0.96
pokenetonline.csv,0.94,0.91,0.87,0.8,0.77,0.33
tktoolkit.csv,1.0,0.94,0.78,0.58,0.49,0.65
zealos.csv,0.4,1.0,0.94,0.9,0.79,0.74
