,zealos.csv,openintents.csv,atomsite.csv,bullet.csv,tktoolkit.csv,pokenetonline.csv
atomsite.csv,0.61,0.58,0.53,0.74,0.23,0.8
bullet.csv,0.48,0.6,0.3,0.82,0.27,0.57
openintents.csv,0.34,0.58,0.43,0.65,0.22,0.81
pokenetonline.csv,0.47,0.57,0.51,0.76,0.22,0.82
tktoolkit.csv,0.47,0.56,0.48,0.86,0.37,0.81
zealos.csv,0.61,0.0,0.11,0.19,0.25,0.45
