,xharbour.csv,barracudamvc.csv,megasquirtavr.csv,openintents.csv,atomsite.csv,arsenal-1.csv,hazelcast.csv,alembik.csv,opengs.csv,fm-classic.csv,mycila.csv,bulmages.csv,jppf-project.csv,mumble.csv,bionote.csv,mevenide.csv,duplicati.csv,tweetsharp.csv
alembik.csv,0.96,0.96,0.0,0.57,0.67,1.0,1.0,1.0,0.62,0.0,0.0,0.5,0.9,0.5,0.27,0.42,1.0,0.6
arsenal-1.csv,0.62,0.83,0.14,0.4,0.24,0.96,0.8,0.5,0.57,0.0,0.25,0.16,0.91,0.31,0.22,0.3,1.0,0.7
atomsite.csv,0.67,0.87,0.32,0.41,1.0,0.44,0.89,0.49,0.46,0.05,0.23,0.14,0.89,0.36,0.15,0.25,0.97,0.86
barracudamvc.csv,0.82,0.99,0.22,0.48,0.33,0.54,0.86,0.43,0.44,0.05,0.18,0.23,0.91,0.3,0.17,0.24,0.98,0.73
bionote.csv,1.0,0.88,0.4,0.25,0.6,0.33,1.0,1.0,0.75,0.0,0.0,0.0,1.0,0.0,1.0,0.4,1.0,1.0
bulmages.csv,1.0,0.91,0.19,0.0,0.22,1.0,1.0,0.25,0.0,0.0,0.17,1.0,1.0,0.45,0.0,0.31,1.0,0.57
fm-classic.csv,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
hazelcast.csv,0.82,0.82,0.4,0.42,0.36,0.5,1.0,0.46,0.42,0.04,0.25,0.21,0.92,0.28,0.13,0.28,1.0,0.73
jppf-project.csv,0.82,0.84,0.24,0.4,0.31,0.47,0.88,0.38,0.4,0.02,0.22,0.2,1.0,0.29,0.12,0.23,1.0,0.75
megasquirtavr.csv,0.82,0.83,1.0,0.41,0.32,0.49,0.88,0.42,0.41,0.04,0.19,0.21,0.92,0.28,0.13,0.25,0.98,0.74
mevenide.csv,1.0,0.77,0.17,0.36,0.3,0.57,0.9,0.47,0.22,0.11,0.0,0.18,0.91,0.24,0.19,1.0,0.98,0.45
mumble.csv,0.95,0.87,0.25,0.5,0.44,0.53,1.0,0.61,0.55,0.0,0.14,0.32,0.89,1.0,0.25,0.38,1.0,0.5
mycila.csv,0.0,0.83,0.19,0.25,0.14,0.29,0.44,0.2,0.45,0.0,1.0,0.14,0.88,0.09,0.0,0.17,0.88,0.6
opengs.csv,0.93,0.83,0.0,0.59,0.45,0.46,1.0,0.8,1.0,0.03,0.22,0.39,0.93,0.53,0.16,0.37,1.0,0.8
openintents.csv,0.8,0.9,0.0,0.96,0.46,0.45,0.85,0.45,0.43,0.06,0.21,0.15,0.92,0.33,0.31,0.22,0.97,0.67
tweetsharp.csv,0.78,0.89,0.5,0.5,0.25,0.47,0.8,0.46,0.45,0.0,0.27,0.21,0.92,0.27,0.2,0.28,1.0,1.0
xharbour.csv,1.0,0.84,0.3,0.37,0.32,0.47,0.83,0.42,0.44,0.04,0.18,0.2,0.93,0.29,0.14,0.24,1.0,0.75
