,openefm.csv,dsworkbench.csv,autofac.csv,haggle.csv,cuberok.csv,jgnash.csv,apertium.csv,gabel.csv,tmva.csv,azureus.csv,octet.csv,jchassis.csv,servicestack.csv,gephex.csv,wsmt.csv,coot.csv,icescrum.csv,synecdoche.csv,rcp-company-uibindings.csv,javaprofiler.csv
apertium.csv,0.0,1.0,1.0,1.0,3.0,11.0,0.0,9.0,0.0,4.0,8.0,67.0,1.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0
autofac.csv,0.0,2.0,0.0,0.0,0.0,11.0,18.0,10.0,1.0,2.0,9.0,7.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0
azureus.csv,3.0,0.0,2.0,2.0,0.0,8.0,6.0,8.0,0.0,0.0,6.0,67.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0
coot.csv,1.0,0.0,0.0,0.0,0.0,33.0,6.0,28.0,0.0,7.0,0.0,67.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0
cuberok.csv,1.0,2.0,0.0,0.0,0.0,19.0,3.0,2.0,0.0,14.0,2.0,5.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0
dsworkbench.csv,1.0,0.0,7.0,2.0,2.0,13.0,1.0,20.0,1.0,0.0,4.0,67.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
gabel.csv,99.0,1.0,0.0,114.0,56.0,1.0,0.0,0.0,225.0,4.0,7.0,67.0,0.0,111.0,64.0,76.0,50.0,71.0,0.0,110.0
gephex.csv,0.0,1.0,1.0,0.0,1.0,20.0,0.0,3.0,0.0,11.0,18.0,67.0,4.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0
haggle.csv,0.0,2.0,1.0,0.0,56.0,5.0,7.0,20.0,1.0,4.0,0.0,67.0,0.0,0.0,0.0,2.0,8.0,3.0,0.0,0.0
icescrum.csv,0.0,0.0,61.0,2.0,4.0,18.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,2.0
javaprofiler.csv,5.0,1.0,0.0,0.0,8.0,24.0,7.0,36.0,0.0,15.0,18.0,67.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0
jchassis.csv,99.0,65.0,61.0,114.0,56.0,169.0,82.0,99.0,225.0,216.0,57.0,0.0,62.0,111.0,64.0,76.0,50.0,71.0,250.0,110.0
jgnash.csv,1.0,1.0,0.0,2.0,3.0,0.0,0.0,11.0,1.0,7.0,2.0,67.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
octet.csv,2.0,1.0,0.0,1.0,0.0,14.0,4.0,5.0,0.0,3.0,0.0,67.0,0.0,1.0,5.0,2.0,1.0,0.0,0.0,3.0
openefm.csv,0.0,3.0,0.0,0.0,0.0,36.0,9.0,3.0,1.0,17.0,5.0,5.0,0.0,0.0,6.0,1.0,1.0,5.0,0.0,0.0
rcp-company-uibindings.csv,6.0,2.0,0.0,0.0,3.0,61.0,5.0,14.0,0.0,11.0,4.0,67.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0
servicestack.csv,1.0,0.0,3.0,1.0,4.0,13.0,5.0,7.0,0.0,16.0,4.0,67.0,0.0,0.0,3.0,8.0,2.0,1.0,0.0,2.0
synecdoche.csv,9.0,0.0,0.0,4.0,4.0,33.0,5.0,20.0,0.0,4.0,19.0,67.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0
tmva.csv,1.0,1.0,1.0,1.0,3.0,49.0,4.0,17.0,0.0,13.0,2.0,8.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0
wsmt.csv,1.0,0.0,2.0,0.0,2.0,6.0,2.0,4.0,1.0,3.0,57.0,3.0,2.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0
