,nova.csv,crisscross.csv,mb-unit.csv,ivatamasks.csv,ivataopenportal.csv,kolmafia.csv,olex2.csv
crisscross.csv,0.15,0.95,0.31,0.49,0.27,0.67,0.5
ivatamasks.csv,0.13,0.35,0.68,0.99,0.57,0.75,0.49
ivataopenportal.csv,0.22,0.2,0.72,0.56,0.99,0.57,0.49
kolmafia.csv,0.18,0.3,0.56,0.55,0.4,0.99,0.32
mb-unit.csv,0.36,0.32,1.0,0.8,0.61,0.64,0.62
nova.csv,0.96,0.26,0.52,0.68,0.52,0.65,0.52
olex2.csv,0.12,0.32,0.56,0.6,0.52,0.64,0.97
