,nova.csv,crisscross.csv,mb-unit.csv,ivatamasks.csv,ivataopenportal.csv,kolmafia.csv,olex2.csv
crisscross.csv,0.15,1.0,0.96,0.97,0.63,0.63,0.58
ivatamasks.csv,0.5,0.23,0.87,1.0,0.61,0.71,0.51
ivataopenportal.csv,0.4,0.21,0.86,0.65,0.99,0.62,0.48
kolmafia.csv,0.22,0.23,0.92,0.82,0.55,1.0,0.43
mb-unit.csv,0.27,0.19,0.99,0.69,0.53,0.55,0.48
nova.csv,1.0,0.19,0.9,0.71,0.46,0.65,0.52
olex2.csv,0.1,0.23,0.9,0.72,0.58,0.66,1.0
