,openefm.csv,jgnash.csv,yarp0.csv,mp-rechnungs-und-kundenverwaltung.csv,ingex.csv,ambulant.csv
ambulant.csv,1.0,58.0,3.0,0.0,2.0,2.0
ingex.csv,1.0,57.0,6.0,0.0,1.0,2.0
jgnash.csv,0.0,3.0,7.0,2.0,4.0,8.0
mp-rechnungs-und-kundenverwaltung.csv,1.0,24.0,0.0,0.0,5.0,2.0
openefm.csv,0.0,35.0,9.0,0.0,0.0,9.0
yarp0.csv,1.0,10.0,0.0,0.0,1.0,2.0
