,openefm.csv,jgnash.csv,yarp0.csv,mp-rechnungs-und-kundenverwaltung.csv,ingex.csv,ambulant.csv
ambulant.csv,0.67,0.64,0.62,0.57,0.83,0.66
ingex.csv,0.64,0.84,0.38,0.89,0.55,0.95
jgnash.csv,0.58,0.64,0.62,0.53,0.66,0.51
mp-rechnungs-und-kundenverwaltung.csv,0.48,0.32,0.25,0.64,0.62,0.37
openefm.csv,0.67,0.6,0.06,0.53,0.41,0.34
yarp0.csv,0.61,0.32,0.69,0.89,0.79,0.73
