,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,1.0,0.41,0.59,0.49,0.29
aime.csv,0.35,0.66,0.27,0.17,0.93
badtrinitycore.csv,0.19,0.03,0.17,0.94,0.71
electric-core.csv,0.42,0.43,0.92,0.51,0.64
olsrd.csv,0.96,0.99,0.79,0.94,0.93
