,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,1.0,1.0,0.31,0.22,0.33
aime.csv,0.82,0.79,0.47,0.18,1.0
badtrinitycore.csv,0.5,1.0,0.47,1.0,0.16
electric-core.csv,0.48,0.76,0.99,0.11,0.16
olsrd.csv,0.53,1.0,0.22,0.14,0.21
