,recall,precision,pf,wins
apertium.csv,0.21,0.31,0.16,7
blue-c.csv,0.52,0.36,0.39,6
factor.csv,0.0,0.0,0.0,0
fltk.csv,0.4,0.46,0.19,16
free-evolution.csv,0.32,0.41,0.25,11
icescrum.csv,0.36,0.5,0.21,15
jbasic.csv,0.28,0.35,0.14,12
kvs.csv,0.25,0.38,0.24,8
monetdb.csv,0.36,0.46,0.26,13
phet.csv,0.27,0.27,0.28,3
projecteqemu.csv,0.13,0.32,0.08,10
repositorium.csv,0.29,0.34,0.27,5
smarttag.csv,0.38,0.36,0.27,9
sumatrapdf.csv,0.78,0.38,0.67,2
voms.csv,0.05,0.4,0.02,14
vrjuggler.csv,0.35,0.25,0.36,1
wheat.csv,0.25,0.35,0.33,4
