,f1,g,recall,precision,pf,wins
algebsql.csv,0.44,0.38,0.46,0.67,0.38,11
continuum-ide.csv,0.2,0.17,0.14,0.6,0.17,0
fleet-simulator.csv,0.75,0.09,0.96,0.63,0.98,6
hydrate.csv,0.61,0.56,0.62,0.63,0.43,14
ivef-sdk.csv,0.39,0.37,0.45,0.5,0.52,2
jmri.csv,0.37,0.37,0.33,0.64,0.32,4
kdenlive.csv,0.52,0.52,0.56,0.53,0.5,13
mia.csv,0.34,0.31,0.29,0.71,0.14,9
ontopia.csv,0.52,0.4,0.55,0.55,0.56,7
opentibia.csv,0.44,0.36,0.43,0.6,0.3,10
runuomondains.csv,0.52,0.47,0.43,0.44,0.43,5
somap.csv,0.76,0.21,0.94,0.62,0.95,12
taverna.csv,0.44,0.33,0.34,0.6,0.21,8
tigermud.csv,0.46,0.41,0.48,0.46,0.48,3
x-ray-mule.csv,0.3,0.23,0.2,0.5,0.13,1
