,sabbu.csv,gamestone.csv,beast-mcmc.csv,bscwweasel.csv,pdfedit.csv,codeblocks.csv,badtrinitycore.csv,redshell.csv,zengine.csv,jbasic.csv,iaml.csv,silvertree.csv,t-2.csv,xreal.csv,zabbix.csv,modplug.csv,xinity.csv
badtrinitycore.csv,252.0,176.0,290.5,196.0,706.5,98.5,394.0,99.0,20.5,421.0,472.5,290.5,757.0,581.5,98.5,96.5,180.0
beast-mcmc.csv,97.5,887.0,97.5,196.0,1001.0,98.5,591.0,99.0,92.5,98.5,98.5,193.0,4760.5,581.5,99.0,98.5,97.5
bscwweasel.csv,28.5,949.5,95.5,192.0,999.5,72.5,492.0,99.0,97.5,98.5,99.0,199.5,4841.0,1812.0,99.0,91.5,187.0
codeblocks.csv,99.0,977.5,97.5,196.0,1188.0,96.5,591.0,99.0,293.0,98.5,282.5,193.0,1747.0,581.5,99.0,98.5,92.5
gamestone.csv,184.5,173.0,287.5,475.5,537.0,98.5,452.5,93.5,75.5,98.5,197.5,54.5,6036.0,386.0,95.5,96.5,267.5
iaml.csv,99.0,490.0,296.0,97.5,520.5,98.5,492.5,99.0,96.5,191.0,193.0,246.5,1154.5,486.0,93.5,98.5,98.5
jbasic.csv,99.0,416.5,98.5,571.0,449.5,78.5,492.0,99.0,92.5,94.5,197.5,290.5,7061.5,581.5,96.5,94.5,98.5
modplug.csv,99.0,563.0,593.0,294.5,1281.5,98.5,690.0,99.0,196.5,98.5,99.0,193.0,4757.0,581.5,99.0,98.5,98.5
pdfedit.csv,99.0,234.5,395.0,196.0,395.5,98.5,675.5,99.0,183.5,191.0,98.5,94.5,3746.0,484.0,98.5,96.5,98.5
redshell.csv,99.0,277.5,494.5,196.0,1162.5,96.5,492.5,99.0,0.0,94.5,99.0,462.5,6962.5,282.0,98.5,98.5,98.5
sabbu.csv,99.0,328.0,196.5,294.5,559.5,98.5,492.0,99.0,75.5,191.0,99.0,193.0,3457.0,486.0,99.0,83.5,97.5
silvertree.csv,99.0,472.5,196.5,294.5,832.0,98.5,788.5,99.0,97.5,98.5,98.5,94.5,6777.0,486.0,99.0,98.5,98.5
t-2.csv,99.0,472.5,391.0,476.5,1644.5,96.5,294.5,99.0,293.0,200.5,99.0,290.5,163.0,3148.0,98.5,98.5,97.5
xinity.csv,99.0,942.0,593.0,196.0,750.0,96.5,591.0,99.0,97.5,94.5,98.5,1049.0,6585.0,186.0,99.0,94.5,98.5
xreal.csv,81.5,374.0,197.5,97.5,538.5,98.5,3309.5,99.0,81.5,93.5,99.0,143.0,2022.5,193.0,95.5,226.5,98.5
zabbix.csv,99.0,597.5,197.5,667.5,265.5,98.5,474.0,99.0,75.5,191.0,99.0,193.0,2965.5,486.0,98.5,96.5,98.5
zengine.csv,97.5,563.0,395.0,294.5,1281.5,98.5,788.5,99.0,97.5,98.5,98.5,290.5,7061.5,581.5,99.0,98.5,98.5
