,baadengine.csv,avifile.csv,werx.csv,plog4u.csv,jgameai.csv,zealos.csv,gogoego.csv,vars-redux.csv,httpcontentparser.csv,tart.csv,snakeyaml.csv,impala.csv,dataobjectsdotnet.csv,xbg.csv,gdis.csv,loki-lib.csv,xqilla.csv,biopax.csv,exl.csv,crux-framework.csv
avifile.csv,0.02,1.0,0.11,0.0,0.42,0.0,0.06,0.07,0.0,0.0,0.0,0.15,0.27,0.0,0.0,0.12,0.0,0.27,0.17,0.0
baadengine.csv,0.98,0.51,0.0,0.76,0.57,0.05,0.61,0.62,0.64,0.49,0.71,0.52,0.57,0.73,0.0,0.73,0.45,0.57,0.64,0.38
biopax.csv,0.47,0.41,0.0,0.56,0.35,0.69,0.37,0.33,0.53,0.35,0.47,0.41,0.34,0.52,0.51,0.59,0.57,0.97,0.58,0.0
crux-framework.csv,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.04,0.0,0.0,0.0,1.0
dataobjectsdotnet.csv,0.3,0.23,0.37,0.91,0.31,0.55,0.44,0.63,0.52,0.59,0.52,0.27,0.95,0.29,0.62,0.32,0.79,0.45,0.51,0.61
exl.csv,0.72,0.38,0.23,0.69,0.59,0.68,0.57,0.74,0.55,0.47,0.6,0.51,0.59,0.75,0.69,0.42,0.5,0.65,0.98,0.77
gdis.csv,0.68,0.55,0.56,0.73,0.47,0.74,0.39,0.74,0.67,0.52,0.5,0.32,0.44,0.73,0.98,0.61,0.35,0.68,0.81,0.59
gogoego.csv,0.13,0.0,0.04,0.0,0.42,0.69,0.94,0.33,0.18,0.23,0.26,0.05,0.47,0.15,0.57,0.2,0.38,0.18,0.02,0.7
httpcontentparser.csv,0.15,0.0,0.07,0.0,0.22,0.04,0.16,0.12,0.96,0.24,0.3,0.1,0.41,0.14,0.33,0.27,0.37,0.19,0.27,0.0
impala.csv,0.64,0.64,0.02,0.0,0.54,0.47,0.19,0.14,0.28,0.42,0.05,0.83,0.49,0.48,0.26,0.39,0.3,0.28,0.21,0.69
jgameai.csv,0.26,0.45,0.26,0.0,0.96,0.0,0.27,0.14,0.12,0.0,0.05,0.23,0.13,0.43,0.0,0.48,0.0,0.39,0.31,0.0
loki-lib.csv,0.63,0.54,0.4,0.83,0.38,0.05,0.69,0.66,0.52,0.39,0.6,0.45,0.58,0.42,0.66,0.88,0.69,0.43,0.28,0.77
snakeyaml.csv,0.17,0.45,0.05,0.0,0.56,0.41,0.26,0.12,0.34,0.68,0.94,0.05,0.53,0.48,0.0,0.38,0.38,0.31,0.49,0.69
tart.csv,0.04,0.24,0.62,0.0,0.42,0.0,0.38,0.23,0.06,0.83,0.28,0.52,0.35,0.29,0.21,0.0,0.0,0.52,0.12,0.0
vars-redux.csv,0.22,0.0,0.23,0.0,0.18,0.38,0.53,0.97,0.54,0.62,0.42,0.28,0.36,0.29,0.38,0.04,0.38,0.33,0.59,0.68
werx.csv,0.05,0.13,1.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.09,0.13,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.24
xbg.csv,0.25,0.0,0.06,1.0,0.0,0.04,0.06,0.1,0.0,0.0,0.09,0.1,0.05,1.0,0.02,0.04,0.83,0.04,0.0,0.0
xqilla.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
zealos.csv,0.47,0.51,0.43,0.89,0.55,1.0,0.59,0.57,0.67,0.56,0.47,0.57,0.65,0.42,0.51,0.49,0.64,0.48,0.58,0.75
