,jmoney.csv,dxengine.csv,jsidplay2.csv,sblim.csv,piccolo2d.csv,jmonkeyengine.csv,e-bio-flow.csv,matrex.csv,reaper3d.csv
dxengine.csv,0.35,0.54,0.65,0.46,0.08,0.29,0.28,0.52,0.1
e-bio-flow.csv,0.27,0.35,0.81,0.17,0.22,0.57,0.61,0.25,0.12
jmoney.csv,0.65,0.55,0.92,0.28,0.21,0.33,0.5,0.8,0.15
jmonkeyengine.csv,0.16,0.38,0.59,0.25,0.08,0.39,0.31,0.26,0.06
jsidplay2.csv,0.42,0.33,0.92,0.21,0.14,0.24,0.42,0.59,0.05
matrex.csv,0.61,0.89,0.88,0.47,0.18,0.22,0.37,0.85,0.0
piccolo2d.csv,0.83,0.56,0.95,0.32,0.33,0.38,0.52,0.67,0.12
reaper3d.csv,0.43,0.53,0.78,0.33,0.12,0.2,0.42,0.56,0.14
sblim.csv,0.44,0.39,0.92,0.54,0.26,0.43,0.45,0.79,0.06
